runtime,layer_name
0.009674074000002975,block2_conv2
0.007908143999998174,block2_conv2
0.007953682000021445,block2_conv2
0.009611814999999524,block2_conv2
0.009765869999995402,block2_conv2
0.010080315999999812,block2_conv2
0.010417797999991762,block2_conv2
0.010147797000001901,block2_conv2
0.010457649999978003,block2_conv2
0.009692925999985391,block2_conv2
0.010068870999987212,block2_conv2
0.0010751689999892733,block2_pool
0.0010743360000162738,block2_pool
0.000987835000017867,block2_pool
0.0010223719999942205,block2_pool
0.0010317610000072364,block2_pool
0.0010413170000163063,block2_pool
0.0010050939999928232,block2_pool
0.0010326690000113103,block2_pool
0.0010712419999947542,block2_pool
0.001034501999981785,block2_pool
0.001138982999975724,block2_pool
0.0010259649999966314,block2_pool
0.0010277430000087406,block2_pool
0.001031669000013835,block2_pool
0.0010188719999746354,block2_pool
0.0010752610000110963,block2_pool
0.0011063729999989391,block2_pool
0.0010133170000017344,block2_pool
0.0010331129999769928,block2_pool
0.001011946000005537,block2_pool
0.001024408999995785,block2_pool
0.0010264090000191572,block2_pool
0.001027705000012702,block2_pool
0.001037056999990682,block2_pool
0.0010320579999927304,block2_pool
0.0010415570000077423,block2_pool
0.00102865000002339,block2_pool
0.0010144469999886496,block2_pool
0.0010282430000074783,block2_pool
0.0010354090000248561,block2_pool
0.0010274459999948249,block2_pool
0.0010003349999863076,block2_pool
0.0010758360000124867,block2_pool
0.0010697980000031748,block2_pool
0.0010925760000191076,block2_pool
0.0014053539999849818,block2_pool
0.0010302799999806211,block2_pool
0.0010212610000053246,block2_pool
0.0010261130000230878,block2_pool
0.0010303169999872352,block2_pool
0.001027649999997493,block2_pool
0.0010715759999868624,block2_pool
0.0011046879999980774,block2_pool
0.0010388540000008106,block2_pool
0.0010645949999741333,block2_pool
0.0010222239999961857,block2_pool
0.0010297050000076524,block2_pool
0.0010415760000057617,block2_pool
0.001080020000017612,block2_pool
0.0010052060000020901,block2_pool
0.0010767979999855015,block2_pool
0.0010365760000183855,block2_pool
0.001024169000004349,block2_pool
0.0009964650000142683,block2_pool
0.0010456680000174856,block2_pool
0.001089538999991646,block2_pool
0.0010307980000163752,block2_pool
0.0010702239999886842,block2_pool
0.0011044279999907758,block2_pool
0.0010434470000006968,block2_pool
0.0010371500000019296,block2_pool
0.0010264280000171766,block2_pool
0.0011158540000053563,block2_pool
0.00102037199999927,block2_pool
0.0010375569999894196,block2_pool
0.0010927980000019488,block2_pool
0.0010337800000002062,block2_pool
0.0010300200000017412,block2_pool
0.0010230379999995876,block2_pool
0.0010478349999800685,block2_pool
0.0010350199999891174,block2_pool
0.0010285939999903349,block2_pool
0.0010223720000226422,block2_pool
0.0010253719999866462,block2_pool
0.00100750199999311,block2_pool
0.0010694089999958578,block2_pool
0.0010323170000106074,block2_pool
0.0018693740000230719,block2_pool
0.001256447000002936,block2_pool
0.0011350759999970705,block2_pool
0.0014296319999971274,block2_pool
0.0035304129999929046,block2_pool
0.0022088009999947644,block2_pool
0.0010273720000100184,block2_pool
0.0010742059999984122,block2_pool
0.001020205000003216,block2_pool
0.0010028159999819763,block2_pool
0.0010885390000225925,block2_pool
0.0010412979999898653,block2_pool
0.001025020000014365,block2_pool
0.0010251690000018243,block2_pool
0.001027410000006057,block2_pool
0.0011057979999975487,block2_pool
0.0010263169999973343,block2_pool
0.0011605210000027455,block2_pool
0.0009988540000165358,block2_pool
0.0010781129999770656,block2_pool
0.0010296130000142512,block2_pool
0.0010392419999902813,block2_pool
0.0010278160000041225,block2_pool
0.00102931699998976,block2_pool
0.001145686999990403,block2_pool
0.0010399279999830924,block2_pool
0.0010213539999881505,block2_pool
0.0010757799999794315,block2_pool
0.0010581319999971583,block2_pool
0.0010297420000142665,block2_pool
0.0010349279999957162,block2_pool
0.001068482999983189,block2_pool
0.001091520000016999,block2_pool
0.0010725580000041646,block2_pool
0.0010261870000078943,block2_pool
0.0010656869999934315,block2_pool
0.0010757240000032198,block2_pool
0.0011469460000057552,block2_pool
0.0010770949999994173,block2_pool
0.0010550199999954657,block2_pool
0.00103107600000385,block2_pool
0.0010118349999856946,block2_pool
0.0010252989999912643,block2_pool
0.0010355949999905079,block2_pool
0.0010511870000016188,block2_pool
0.0010644649999846933,block2_pool
0.0010234270000069046,block2_pool
0.00102164999998422,block2_pool
0.0010409089999825483,block2_pool
0.0010315570000045682,block2_pool
0.0011243540000123176,block2_pool
0.0010792789999811703,block2_pool
0.0010900580000168247,block2_pool
0.0021860409999874264,block2_pool
0.002030206999990014,block2_pool
0.0010385389999783001,block2_pool
0.011136519000018552,block2_pool
0.001017779999983759,block2_pool
0.0010173350000002301,block2_pool
0.001034501999981785,block2_pool
0.0010781499999836797,block2_pool
0.0010785020000128043,block2_pool
0.0010775210000133484,block2_pool
0.001078131999975085,block2_pool
0.0010677239999949961,block2_pool
0.0010551130000067133,block2_pool
0.001032445999982201,block2_pool
0.0009950019999962478,block2_pool
0.0010722799999882682,block2_pool
0.001016501999998809,block2_pool
0.0010321309999881123,block2_pool
0.0010014639999837982,block2_pool
0.0011509280000154831,block2_pool
0.009239812000004122,block3_conv1
0.006858604000001378,block3_conv1
0.006226769999983617,block3_conv1
0.006595307000026196,block3_conv1
0.006618492000001197,block3_conv1
0.006005861999994977,block3_conv1
0.006007009999990487,block3_conv1
0.006145065999987764,block3_conv1
0.008232144000004382,block3_conv1
0.006094028999996226,block3_conv1
0.005671361999986857,block3_conv1
0.006104121999982226,block3_conv1
0.006065658000011354,block3_conv1
0.008814180999991095,block3_conv1
0.005900807000017494,block3_conv1
0.01603306300000895,block3_conv1
0.006096342999995841,block3_conv1
0.0060383990000048016,block3_conv1
0.00594306499999675,block3_conv1
0.006191195999974752,block3_conv1
0.005281805000009854,block3_conv1
0.006015286999996761,block3_conv1
0.005877177000002121,block3_conv1
0.005957436000016969,block3_conv1
0.006292362000010598,block3_conv1
0.006026843000000781,block3_conv1
0.005915231999978232,block3_conv1
0.005348323999982085,block3_conv1
0.005288527000004706,block3_conv1
0.006088658999999552,block3_conv1
0.005591361000000461,block3_conv1
0.005317453000003525,block3_conv1
0.005355675999993537,block3_conv1
0.005956508999986454,block3_conv1
0.0055242310000096495,block3_conv1
0.0053972499999872525,block3_conv1
0.005328749999989668,block3_conv1
0.005246878999997762,block3_conv1
0.005983824999987064,block3_conv1
0.005991232000013724,block3_conv1
0.0059870649999993475,block3_conv1
0.006015120999990131,block3_conv1
0.005282953000005364,block3_conv1
0.005984194999996362,block3_conv1
0.005258508999986589,block3_conv1
0.007358474999989539,block3_conv1
0.00529474900000082,block3_conv1
0.006335177000011072,block3_conv1
0.006112955000020293,block3_conv1
0.007372640999989244,block3_conv1
0.005312137999993638,block3_conv1
0.006129639999983283,block3_conv1
0.005898325000003979,block3_conv1
0.007351771000003282,block3_conv1
0.005952917000001889,block3_conv1
0.005232379000005949,block3_conv1
0.006046158000003743,block3_conv1
0.005971990999995569,block3_conv1
0.0058586389999959465,block3_conv1
0.0050636200000155895,block3_conv1
0.006036843000003955,block3_conv1
0.004967101000005414,block3_conv1
0.005999991000010141,block3_conv1
0.0049256930000183274,block3_conv1
0.005881157999994002,block3_conv1
0.004969563000003063,block3_conv1
0.005279397000009567,block3_conv1
0.006903270000009343,block3_conv1
0.00590058299999896,block3_conv1
0.004813063000000284,block3_conv1
0.0058543990000146096,block3_conv1
0.005923768000002383,block3_conv1
0.00591489900000397,block3_conv1
0.006034027999987757,block3_conv1
0.005219416000016963,block3_conv1
0.0057099170000185495,block3_conv1
0.005032341000003271,block3_conv1
0.005828879000006282,block3_conv1
0.005921676000014031,block3_conv1
0.005846176000005698,block3_conv1
0.00521152700000016,block3_conv1
0.005232878000015262,block3_conv1
0.0066930849999948805,block3_conv1
0.005925657999995337,block3_conv1
0.005328601000002209,block3_conv1
0.005942490999984784,block3_conv1
0.005370546000023069,block3_conv1
0.007847900999990998,block3_conv1
0.005262138000006189,block3_conv1
0.0059594170000139,block3_conv1
0.005282063999999309,block3_conv1
0.005993361999998115,block3_conv1
0.0052668600000060906,block3_conv1
0.0064527700000098775,block3_conv1
0.004998082000014392,block3_conv1
0.006731287999997448,block3_conv1
0.005527323999984901,block3_conv1
0.005284582000001592,block3_conv1
0.006076804999992191,block3_conv1
0.006929917999997315,block3_conv1
0.005961916999979167,block3_conv1
0.006549306000010802,block3_conv1
0.005375248999996529,block3_conv1
0.004963118999995686,block3_conv1
0.007166844000010997,block3_conv1
0.005973713000003045,block3_conv1
0.005899508999988257,block3_conv1
0.006380528000022423,block3_conv1
0.007159048000005441,block3_conv1
0.005222841000005474,block3_conv1
0.005926045999984808,block3_conv1
0.005915600999998105,block3_conv1
0.005981972000000724,block3_conv1
0.005219378999981927,block3_conv1
0.005997695000019121,block3_conv1
0.005446175000002995,block3_conv1
0.0049252119999891875,block3_conv1
0.0055415079999932,block3_conv1
0.005882138999993458,block3_conv1
0.005994563999990987,block3_conv1
0.005359545000004573,block3_conv1
0.005961490000004233,block3_conv1
0.005475842000009834,block3_conv1
0.005885046000003058,block3_conv1
0.005678398000014795,block3_conv1
0.005307360000017525,block3_conv1
0.005914398000015808,block3_conv1
0.0060200279999946815,block3_conv1
0.005900638000014169,block3_conv1
0.006714270000003353,block3_conv1
0.005559193999999934,block3_conv1
0.005794249999979684,block3_conv1
0.005128452999997535,block3_conv1
0.005933490999979085,block3_conv1
0.005200803999997561,block3_conv1
0.00596475000000396,block3_conv1
0.00567362000001026,block3_conv1
0.005298433999996632,block3_conv1
0.005370081999984677,block3_conv1
0.00530573000000345,block3_conv1
0.005127378999986831,block3_conv1
0.005885212999999112,block3_conv1
0.0059286569999983385,block3_conv1
0.005942989999994097,block3_conv1
0.005281988999996656,block3_conv1
0.0059383800000034626,block3_conv1
0.005889712999987751,block3_conv1
0.005944878999997627,block3_conv1
0.006013360999986617,block3_conv1
0.005450415000012754,block3_conv1
0.012551723000001402,block3_conv2
0.010525164000000586,block3_conv2
0.009727181000016571,block3_conv2
0.010505367999996906,block3_conv2
0.009722385000003442,block3_conv2
0.011860740000003034,block3_conv2
0.010503237999984094,block3_conv2
0.013166055999988657,block3_conv2
0.011460721000020158,block3_conv2
0.009225420999996459,block3_conv2
0.011294721000012942,block3_conv2
0.009463772999993125,block3_conv2
0.009420366000000513,block3_conv2
0.011234758000000511,block3_conv2
0.009395939999990333,block3_conv2
0.009448792000000594,block3_conv2
0.013203759999981912,block3_conv2
0.010036162000005788,block3_conv2
0.009405735999990839,block3_conv2
0.009087347000019008,block3_conv2
0.009400717999994868,block3_conv2
0.009492735999998558,block3_conv2
0.009363625000020193,block3_conv2
0.011098849999996219,block3_conv2
0.009455032999994728,block3_conv2
0.009751718000018172,block3_conv2
0.00925717999999165,block3_conv2
0.009437921999989385,block3_conv2
0.0082949009999993,block3_conv2
0.009412533000016765,block3_conv2
0.008732011999995848,block3_conv2
0.009439272999998138,block3_conv2
0.008770827999995845,block3_conv2
0.009389717999994218,block3_conv2
0.00971332899999311,block3_conv2
0.009937348000022439,block3_conv2
0.009538846999987527,block3_conv2
0.008906827999993538,block3_conv2
0.009444180000002689,block3_conv2
0.009533422000004066,block3_conv2
0.009218623999998954,block3_conv2
0.009261272000003373,block3_conv2
0.00937364300000354,block3_conv2
0.00942469900002152,block3_conv2
0.010210478000004741,block3_conv2
0.007957086000004665,block3_conv2
0.008854272000007768,block3_conv2
0.009877866000010727,block3_conv2
0.009341216999985136,block3_conv2
0.01118175700000279,block3_conv2
0.00987758799999483,block3_conv2
0.009459791000011819,block3_conv2
0.009569124999984524,block3_conv2
0.009404993999993394,block3_conv2
0.010322403000003533,block3_conv2
0.009762217999991663,block3_conv2
0.009344032000001334,block3_conv2
0.01117512700000134,block3_conv2
0.010335773999997855,block3_conv2
0.009450938999975733,block3_conv2
0.009220254000013028,block3_conv2
0.010176774000001387,block3_conv2
0.00926545800001577,block3_conv2
0.00947134700001584,block3_conv2
0.010682645000002822,block3_conv2
0.0086134750000042,block3_conv2
0.010681033999986767,block3_conv2
0.0107539780000252,block3_conv2
0.01066566400001534,block3_conv2
0.011020107999996753,block3_conv2
0.011431756999996878,block3_conv2
0.01020590300001345,block3_conv2
0.009499087999984113,block3_conv2
0.00932423500000823,block3_conv2
0.009466438999993443,block3_conv2
0.009943346999989444,block3_conv2
0.008520177999997713,block3_conv2
0.009276142000004484,block3_conv2
0.010144144000008737,block3_conv2
0.008721307999991268,block3_conv2
0.01157705299999634,block3_conv2
0.009487864999982776,block3_conv2
0.012827942999990682,block3_conv2
0.01021716299999298,block3_conv2
0.011546200999987377,block3_conv2
0.011099626000003582,block3_conv2
0.01018623699999921,block3_conv2
0.00970447599999602,block3_conv2
0.009966847000015377,block3_conv2
0.010215902999988202,block3_conv2
0.012574962000002188,block3_conv2
0.009336717000024919,block3_conv2
0.010215533000007326,block3_conv2
0.009209993999974131,block3_conv2
0.010186421000014434,block3_conv2
0.010336569999992662,block3_conv2
0.008828492999981563,block3_conv2
0.012556590999992068,block3_conv2
0.008776715999999851,block3_conv2
0.010159329000003936,block3_conv2
0.010262439999991102,block3_conv2
0.010109236999994664,block3_conv2
0.01010981100000663,block3_conv2
0.010221459000007371,block3_conv2
0.010095847000002323,block3_conv2
0.01031377299997871,block3_conv2
0.010210068999981559,block3_conv2
0.010238291999996818,block3_conv2
0.010112569999989773,block3_conv2
0.010252811000015072,block3_conv2
0.009092549000001782,block3_conv2
0.010471477000010054,block3_conv2
0.01010399499998016,block3_conv2
0.008982068000022991,block3_conv2
0.013250980999998774,block3_conv2
0.009232215999986693,block3_conv2
0.01029142100000513,block3_conv2
0.009881401999990658,block3_conv2
0.012536312999998245,block3_conv2
0.009639087000010704,block3_conv2
0.011638385999987122,block3_conv2
0.010202846999987969,block3_conv2
0.00948664300000246,block3_conv2
0.016474096999985477,block3_conv2
0.011306997000019692,block3_conv2
0.010057588000023543,block3_conv2
0.009412327000006826,block3_conv2
0.012320923999993738,block3_conv2
0.00944036399999959,block3_conv2
0.012152904999993552,block3_conv2
0.00977373500001022,block3_conv2
0.009487624000001915,block3_conv2
0.008924086000007492,block3_conv2
0.00935367899998596,block3_conv2
0.010618773000004467,block3_conv2
0.009460123999986081,block3_conv2
0.009052122999975154,block3_conv2
0.009512735000015482,block3_conv2
0.009818142000000307,block3_conv2
0.008713271000004852,block3_conv2
0.009182938000009244,block3_conv2
0.00986527199998477,block3_conv2
0.009951938999989807,block3_conv2
0.009350234000010005,block3_conv2
0.01067751400000816,block3_conv2
0.008375696000001653,block3_conv2
0.009131753000019671,block3_conv2
0.008682770999996592,block3_conv2
0.010103161999978738,block3_conv2
0.008804678999979387,block3_conv2
0.009348400999982687,block3_conv3
0.00925993800001379,block3_conv3
0.009470289999995885,block3_conv3
0.010099327999995467,block3_conv3
0.009163455999981807,block3_conv3
0.00927301299998362,block3_conv3
0.009520957000006547,block3_conv3
0.008309843999995792,block3_conv3
0.009392216000009057,block3_conv3
0.008761751999998069,block3_conv3
0.00946462399997472,block3_conv3
0.009466938000002756,block3_conv3
0.009200956000000815,block3_conv3
0.00938575300000366,block3_conv3
0.0087889000000132,block3_conv3
0.009133770999994795,block3_conv3
0.008865788999997903,block3_conv3
0.009415308999990657,block3_conv3
0.00947606700000847,block3_conv3
0.008551011000008657,block3_conv3
0.010345605999987129,block3_conv3
0.009363734000004342,block3_conv3
0.009388826999980893,block3_conv3
0.009623234000002867,block3_conv3
0.009174510999997665,block3_conv3
0.009372253000009323,block3_conv3
0.009478752999996232,block3_conv3
0.010128086999998231,block3_conv3
0.00920345700001235,block3_conv3
0.009184605000001511,block3_conv3
0.009181679000022314,block3_conv3
0.00919284500000117,block3_conv3
0.009331344999992552,block3_conv3
0.009421771999996054,block3_conv3
0.01001036499999941,block3_conv3
0.009450993999990942,block3_conv3
0.010986161999994692,block3_conv3
0.008808622000003652,block3_conv3
0.009405567000015935,block3_conv3
0.00939577100001543,block3_conv3
0.009428586000012729,block3_conv3
0.008869604000011577,block3_conv3
0.009391418999996404,block3_conv3
0.009206252000012682,block3_conv3
0.009303049000010333,block3_conv3
0.008522083999991992,block3_conv3
0.007890954000004058,block3_conv3
0.009397826999986592,block3_conv3
0.008755713999988757,block3_conv3
0.009390604999993002,block3_conv3
0.009470270999997865,block3_conv3
0.008936140999992404,block3_conv3
0.009456289000013385,block3_conv3
0.008879992999993647,block3_conv3
0.009237678999994614,block3_conv3
0.009809864000004609,block3_conv3
0.009389364000014666,block3_conv3
0.00924847400000317,block3_conv3
0.008978936999994858,block3_conv3
0.008973048999990851,block3_conv3
0.009101974000003565,block3_conv3
0.009440382000008185,block3_conv3
0.01035786500000313,block3_conv3
0.008788140999996585,block3_conv3
0.009401363999984369,block3_conv3
0.009295067000010704,block3_conv3
0.009416678000008005,block3_conv3
0.009446066999998948,block3_conv3
0.009418474000000288,block3_conv3
0.009398844999992662,block3_conv3
0.008680824999999004,block3_conv3
0.009217308000017965,block3_conv3
0.009426399999995283,block3_conv3
0.009178714999990234,block3_conv3
0.008846177999998872,block3_conv3
0.008957900000012842,block3_conv3
0.00956467900002167,block3_conv3
0.009193880999987414,block3_conv3
0.00901447400002553,block3_conv3
0.008298102999987123,block3_conv3
0.009000084999996716,block3_conv3
0.008982306999996581,block3_conv3
0.009398179000015716,block3_conv3
0.00942271499999947,block3_conv3
0.00924512199998162,block3_conv3
0.009409863000001906,block3_conv3
0.009268066999993607,block3_conv3
0.009382770999991408,block3_conv3
0.009348362999986648,block3_conv3
0.009251863000002913,block3_conv3
0.009360622999992074,block3_conv3
0.009257937000000993,block3_conv3
0.009380289000006314,block3_conv3
0.008969121999996332,block3_conv3
0.008549066000000494,block3_conv3
0.010308215999998538,block3_conv3
0.00877041800001166,block3_conv3
0.009499919000006685,block3_conv3
0.010046270999993112,block3_conv3
0.009425418999995827,block3_conv3
0.009329880999985107,block3_conv3
0.00944628900001021,block3_conv3
0.009238937000020542,block3_conv3
0.00872312100000272,block3_conv3
0.008913677000009557,block3_conv3
0.00949208500000509,block3_conv3
0.010091975000023012,block3_conv3
0.009438771000020552,block3_conv3
0.009168232999996917,block3_conv3
0.009403622000007772,block3_conv3
0.009478289000014684,block3_conv3
0.008691750999986425,block3_conv3
0.009399881999996751,block3_conv3
0.009456399999976384,block3_conv3
0.008892417999987856,block3_conv3
0.009418751999987762,block3_conv3
0.009344288999983519,block3_conv3
0.009350621999999476,block3_conv3
0.00871488100000306,block3_conv3
0.009558529999992516,block3_conv3
0.008748529000001781,block3_conv3
0.009567251999982318,block3_conv3
0.009339176999986876,block3_conv3
0.009186769999985245,block3_conv3
0.00919908500000588,block3_conv3
0.008775788000008333,block3_conv3
0.009343806999993376,block3_conv3
0.009153472999997803,block3_conv3
0.01002556700001378,block3_conv3
0.009380047999997032,block3_conv3
0.00950539999999478,block3_conv3
0.010212529999989783,block3_conv3
0.009273863000004212,block3_conv3
0.008016101999999137,block3_conv3
0.009222418000007337,block3_conv3
0.009453585000017029,block3_conv3
0.009447177999987844,block3_conv3
0.008891454999996995,block3_conv3
0.00780793499998822,block3_conv3
0.008947714000015594,block3_conv3
0.008604453999993211,block3_conv3
0.009410492999990083,block3_conv3
0.009199398999982122,block3_conv3
0.009188566000005949,block3_conv3
0.008344101999995246,block3_conv3
0.009053657999999132,block3_conv3
0.009440121999972462,block3_conv3
0.008006378999994013,block3_conv3
0.012029976999997416,block3_conv3
0.009591437000011638,block3_conv3
0.010250030000008792,block3_conv4
0.01242736700001501,block3_conv4
0.011418254000005845,block3_conv4
0.013368996999986393,block3_conv4
0.020732227999985753,block3_conv4
0.015464109999982156,block3_conv4
0.019716392000020733,block3_conv4
0.016937093000024106,block3_conv4
0.011439291000016283,block3_conv4
0.015412109999999757,block3_conv4
0.015880666000015253,block3_conv4
0.012664774000000989,block3_conv4
0.015669740000021193,block3_conv4
0.01115053099999841,block3_conv4
0.01058973499999638,block3_conv4
0.010887493000012682,block3_conv4
0.018009965000004513,block3_conv4
0.011563641999998708,block3_conv4
0.009895121999988987,block3_conv4
0.009959567000009883,block3_conv4
0.010191751999997223,block3_conv4
0.010262549000003673,block3_conv4
0.008970509999983278,block3_conv4
0.009445529000004171,block3_conv4
0.009511863000000176,block3_conv4
0.011175549000000728,block3_conv4
0.011258678999979566,block3_conv4
0.011568253999996614,block3_conv4
0.011990142999991349,block3_conv4
0.010401252000008299,block3_conv4
0.010463826999995263,block3_conv4
0.011331716000000824,block3_conv4
0.011791494000021885,block3_conv4
0.010459714999996095,block3_conv4
0.010909771000001456,block3_conv4
0.01207099499998776,block3_conv4
0.009422991999997521,block3_conv4
0.008973917000020037,block3_conv4
0.009417584999994233,block3_conv4
0.00934006599999293,block3_conv4
0.00916782499999158,block3_conv4
0.009224287999984426,block3_conv4
0.009000101999987464,block3_conv4
0.00952838000000611,block3_conv4
0.008978323999997428,block3_conv4
0.009431102999997165,block3_conv4
0.009296751000022141,block3_conv4
0.009612937000014199,block3_conv4
0.008384231999997382,block3_conv4
0.008919843000001038,block3_conv4
0.009923770000000331,block3_conv4
0.008068452999992815,block3_conv4
0.009269139000025461,block3_conv4
0.00941449199999056,block3_conv4
0.009295455000000175,block3_conv4
0.009298899000015126,block3_conv4
0.009483491999986882,block3_conv4
0.009216492000007293,block3_conv4
0.009483380999995461,block3_conv4
0.008714860999987195,block3_conv4
0.00923776999999859,block3_conv4
0.009317361999990226,block3_conv4
0.009304657999990695,block3_conv4
0.009275417999987212,block3_conv4
0.009440786999988404,block3_conv4
0.009297046999989789,block3_conv4
0.009473954000014828,block3_conv4
0.009357288000018116,block3_conv4
0.008723879999990913,block3_conv4
0.009535177000003614,block3_conv4
0.009198695000009138,block3_conv4
0.00949928800000066,block3_conv4
0.00941573199997947,block3_conv4
0.009431473000006463,block3_conv4
0.009278139999992163,block3_conv4
0.008708453999986432,block3_conv4
0.009445695000010801,block3_conv4
0.009314935999981344,block3_conv4
0.009014509999985876,block3_conv4
0.009292935999980045,block3_conv4
0.009290028000009443,block3_conv4
0.009274398000002293,block3_conv4
0.00936665800000469,block3_conv4
0.008792064999994409,block3_conv4
0.009513251000015543,block3_conv4
0.00925813899999639,block3_conv4
0.00936960300001033,block3_conv4
0.011494844999987208,block3_conv4
0.009342250000003105,block3_conv4
0.009188287999990052,block3_conv4
0.00945230599998581,block3_conv4
0.010678770999987819,block3_conv4
0.009472936000008758,block3_conv4
0.00939556500000549,block3_conv4
0.009911713999997573,block3_conv4
0.009225640000011026,block3_conv4
0.00954230699997538,block3_conv4
0.009449676999992107,block3_conv4
0.009164380000015626,block3_conv4
0.009313473000020167,block3_conv4
0.009462879999972529,block3_conv4
0.009437361999999894,block3_conv4
0.009263954000005015,block3_conv4
0.009342194999987896,block3_conv4
0.009416473000015912,block3_conv4
0.009565731999998661,block3_conv4
0.008919045999988384,block3_conv4
0.008960157999979401,block3_conv4
0.009374620999977878,block3_conv4
0.00949506499998165,block3_conv4
0.00944875100000786,block3_conv4
0.009450861999994231,block3_conv4
0.00991241799999898,block3_conv4
0.013160994999992681,block3_conv4
0.00805004499997608,block3_conv4
0.008911323999996057,block3_conv4
0.009381880000006504,block3_conv4
0.00873363799999538,block3_conv4
0.009303084000009676,block3_conv4
0.009052472000007583,block3_conv4
0.008723824000014702,block3_conv4
0.009452769000006356,block3_conv4
0.010228103000002875,block3_conv4
0.00872802800000727,block3_conv4
0.009155638000009958,block3_conv4
0.009997083999991219,block3_conv4
0.009296471999988398,block3_conv4
0.009264509999979964,block3_conv4
0.0093845459999784,block3_conv4
0.009543731999997362,block3_conv4
0.00880706499998496,block3_conv4
0.008397600999984434,block3_conv4
0.008002304000001459,block3_conv4
0.009258732000006376,block3_conv4
0.009385584000000335,block3_conv4
0.009483380000006036,block3_conv4
0.008774213000009468,block3_conv4
0.015093960000001516,block3_conv4
0.009014619999987872,block3_conv4
0.008724101000012752,block3_conv4
0.009477564999997412,block3_conv4
0.009303490000007741,block3_conv4
0.00898304599999733,block3_conv4
0.008768990999982407,block3_conv4
0.00936147199999482,block3_conv4
0.00947806499999615,block3_conv4
0.008810454000013124,block3_conv4
0.009290491000001566,block3_conv4
0.009440805999986424,block3_conv4
0.008754174999978659,block3_conv4
0.0009439080000106514,block3_pool
0.0009649819999992815,block3_pool
0.000988297000020566,block3_pool
0.0009643159999939144,block3_pool
0.0009539819999986321,block3_pool
0.0009441119999848979,block3_pool
0.0009467229999984283,block3_pool
0.00094637199998715,block3_pool
0.0009580379999931665,block3_pool
0.0009544090000019878,block3_pool
0.0009789640000121835,block3_pool
0.000988297000020566,block3_pool
0.0010005750000061653,block3_pool
0.0009444819999941956,block3_pool
0.0009377050000125564,block3_pool
0.0010363339999912569,block3_pool
0.001046333999994431,block3_pool
0.0010050930000033986,block3_pool
0.0009467049999898336,block3_pool
0.0009539080000138256,block3_pool
0.000943742000004022,block3_pool
0.0009498159999736799,block3_pool
0.0009440559999802645,block3_pool
0.0009822039999960452,block3_pool
0.00100301899999522,block3_pool
0.00098005600000306,block3_pool
0.0009483340000144835,block3_pool
0.00104307500001255,block3_pool
0.0009272610000152781,block3_pool
0.000979130999979816,block3_pool
0.0009186309999904552,block3_pool
0.0009459460000016406,block3_pool
0.0009560010000200236,block3_pool
0.0009425190000058592,block3_pool
0.0009480379999899924,block3_pool
0.0009570379999956913,block3_pool
0.0009664449999888802,block3_pool
0.0009478339999873242,block3_pool
0.0009473530000150276,block3_pool
0.0009651860000019497,block3_pool
0.0009535009999979138,block3_pool
0.0009531489999972109,block3_pool
0.0009612230000186628,block3_pool
0.0009479260000091472,block3_pool
0.0009528159999945274,block3_pool
0.001017240999999558,block3_pool
0.0009503900000140675,block3_pool
0.0010003159999882882,block3_pool
0.0009663530000239007,block3_pool
0.0009525010000004386,block3_pool
0.0009374459999946794,block3_pool
0.0009585569999899235,block3_pool
0.0009644820000005438,block3_pool
0.0009953710000161209,block3_pool
0.0009527050000031068,block3_pool
0.0009529640000209838,block3_pool
0.000949538000014627,block3_pool
0.0009640009999998256,block3_pool
0.0009401490000016111,block3_pool
0.001000685999997586,block3_pool
0.0009553339999968102,block3_pool
0.0009546299999954044,block3_pool
0.0009514630000069246,block3_pool
0.0009562780000180737,block3_pool
0.0009995940000067094,block3_pool
0.0009620189999850481,block3_pool
0.0009538520000091921,block3_pool
0.0009531299999991916,block3_pool
0.0009711490000086087,block3_pool
0.0010501299999816638,block3_pool
0.0009456490000161466,block3_pool
0.001068667999987838,block3_pool
0.0009533520000104545,block3_pool
0.0010072420000142301,block3_pool
0.0009458899999970072,block3_pool
0.00101055600001132,block3_pool
0.0009408349999944221,block3_pool
0.0009549259999914739,block3_pool
0.0009350010000162001,block3_pool
0.0009867050000025301,block3_pool
0.0009488529999828188,block3_pool
0.0010248340000202916,block3_pool
0.0009466490000136218,block3_pool
0.0009208529999966686,block3_pool
0.0009548710000046867,block3_pool
0.0009840749999909804,block3_pool
0.0009527599999898939,block3_pool
0.0009223520000034569,block3_pool
0.000947779000000537,block3_pool
0.0009652599999867562,block3_pool
0.0009550559999809138,block3_pool
0.0009496119999994335,block3_pool
0.0009477049999873088,block3_pool
0.0009513900000115427,block3_pool
0.0009519639999950869,block3_pool
0.0009995939999782877,block3_pool
0.0009579459999997653,block3_pool
0.0010019450000129382,block3_pool
0.0009545940000066366,block3_pool
0.0009783900000002177,block3_pool
0.0009934819999841693,block3_pool
0.0009625569999798245,block3_pool
0.0009532039999839981,block3_pool
0.0010711680000099477,block3_pool
0.0009425380000038786,block3_pool
0.0009624640000254203,block3_pool
0.0009998710000047595,block3_pool
0.0009450379999975667,block3_pool
0.0009333900000001449,block3_pool
0.0010262419999946815,block3_pool
0.0009561489999896366,block3_pool
0.0009339640000121108,block3_pool
0.0009574460000010276,block3_pool
0.0011622039999963363,block3_pool
0.0009574269999745866,block3_pool
